%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far
1        NO_ID      0.8479187783   4.945546381    -4.094571296   1.988446425    -2.063400526   -1.734059996   0.04259290805  1.166580101    3.97388397     -1.09520893    4201.865458    
875      NO_ID      -0.8571868651  4.719498029    -1.51583864    -2.278815877   0.1849572396   -0.9618075215  -0.4989274146  -4.496380542   3.715471657    4.765198444    -3284924.127   	-3.16972e+08	-3.16972e+08	-3.16972e+08
876      NO_ID      -1.427777115   -4.776691375   2.833476097    -4.243793918   -4.593101462   -2.780095771   -4.199962928   -1.546726608   -5.04568638    -3.802471894   -129.923485    	-3.16972e+08	-3.16972e+08	-3.16972e+08
877      NO_ID      -0.6210901109  4.860182449    -1.08030587    -2.426041239   -1.113033485   -1.435753863   -1.19607283    -5.059981375   3.165485278    3.933884206    -429186.7533   	-3.16972e+08	-3.16972e+08	-3.16972e+08
878      NO_ID      1.711334015    0.1694463222   1.69896319     -3.337735801   0.2556311003   -5.061543821   -4.688862794   4.322908653    -1.623177608   1.22710355     -3265.300766   	-3.16972e+08	-3.16972e+08	-3.16972e+08
879      NO_ID      -1.55185481    4.096149372    -1.293942487   -1.868762922   -0.794660547   -1.76058316    -0.927191936   -4.616434297   4.28875505     4.222043572    7320546.871    	-3.16972e+08	-3.16972e+08	-3.16972e+08
880      NO_ID      -2.844037771   4.885382007    2.756040637    -1.091160943   4.804731088    4.873811253    -0.4598958701  3.293617395    -0.5571515609  -5.12          145031.791     	-3.16972e+08	-3.16972e+08	-3.16972e+08
881      NO_ID      0.07888299373  4.742088558    -1.859948228   -1.650368305   -1.261670962   -1.002296141   -1.274118061   -4.892379794   3.911946307    4.49779255     839882.4503    	-3.16972e+08	-3.16972e+08	-3.16972e+08
882      NO_ID      2.812450375    3.753997564    -4.982104349   0.1933012782   4.164051399    3.706081324    -0.09102218976 -3.112428874   5.12           -4.984074736   -144904.5567   	-3.16972e+08	-3.16972e+08	-3.16972e+08
883      NO_ID      -1.209169223   4.0568263      -2.093550922   -3.039106631   -0.1124399334  -1.744902383   -1.110602795   -4.835412818   4.50748075     5.119207737    1913.808864    	-3.16972e+08	-3.16972e+08	-3.16972e+08
884      NO_ID      4.015596632    -4.240344268   -2.104431467   0.6229593251   4.419151265    4.772729558    -3.850395803   -0.4475280551  0.7774703177   1.573976391    7.202707       	-3.16972e+08	-3.16972e+08	-3.16972e+08
885      NO_ID      -0.6449018063  3.653422585    -1.740939707   -2.822898814   -0.6773839641  -2.018464604   -0.131647188   -5.108962556   4.332530733    4.603734291    1735785.436    	-3.16972e+08	-3.16972e+08	-3.16972e+08
886      NO_ID      2.45765608     3.422466547    4.705953619    5.12           4.186572092    -2.098903155   -1.34593333    2.859994736    -4.90926089    4.475588966    342078.4144    	-3.16972e+08	-3.16972e+08	-3.16972e+08
887      NO_ID      -0.04990626085 4.600924229    -1.020266729   -2.71094976    -0.5085993769  -2.058502021   -1.367694439   -4.723228577   4.83226898     4.204844022    -320302.1665   	-3.16972e+08	-3.16972e+08	-3.16972e+08
888      NO_ID      3.618560499    2.657409802    3.960597843    -3.087788895   4.835900826    -4.818078928   -4.907719984   4.776203038    0.6273217343   -5.12          11676.62773    	-3.16972e+08	-3.16972e+08	-3.16972e+08
889      NO_ID      -1.669395641   4.522793226    -2.321763414   -2.40367893    -1.260658401   -2.318802269   -0.7663549767  -5.073569066   4.783174926    4.75266675     158773.4933    	-3.16972e+08	-3.16972e+08	-3.16972e+08
890      NO_ID      2.591453318    0.802090081    3.813124626    -0.471182688   4.923914046    0.8259231359   -4.050306795   -5.12          -4.996771598   -3.968588767   -11594.07869   	-3.16972e+08	-3.16972e+08	-3.16972e+08
891      NO_ID      -0.6076831007  4.843522214    -2.575790881   -2.453148714   -1.38451478    -1.5598071     -0.6650557216  -4.307311637   4.112648687    4.336349457    46175075.01    	-3.16972e+08	-3.16972e+08	-3.16972e+08
892      NO_ID      4.055449305    3.897129347    -1.485464309   -1.647060519   -3.79519701    -4.982830819   -4.841056253   -0.6020915604  -4.124100927   3.905797929    81865.65788    	-3.16972e+08	-3.16972e+08	-3.16972e+08
893      NO_ID      -0.4714399648  4.828030644    -1.237622564   -1.816855259   -1.192693681   -0.7675393451  -1.302134256   -4.971597845   5.066296265    5.03796497     16596670.93    	-3.16972e+08	-3.16972e+08	-3.16972e+08
894      NO_ID      -4.664172219   -3.797023394   -2.400790981   4.51191256     -4.403872564   -2.867320191   -1.23106801    -1.006465901   -5.049274292   -4.794183982   -59.180387     	-3.16972e+08	-3.16972e+08	-3.16972e+08
895      NO_ID      -0.3350239178  4.662285062    -1.896290708   -1.925881058   -0.6770602165  -0.7984119902  -0.04600065237 -4.59789401    4.465046906    4.930613908    -57627248.33   	-3.16972e+08	-3.16972e+08	-3.16972e+08
896      NO_ID      -3.824901555   4.781657582    1.70518043     0.3836180068   1.016303351    -3.728827844   -3.188400506   -4.852400635   -3.066084833   -2.937173289   388.823302     	-3.16972e+08	-3.16972e+08	-3.16972e+08
897      NO_ID      -0.2143326588  4.905260424    -0.8660003177  -2.822473948   -1.026646502   -2.416955836   -0.3736597567  -4.820659554   4.086335281    4.110959938    3376772.191    	-3.16972e+08	-3.16972e+08	-3.16972e+08
898      NO_ID      0.4198536324   0.07326434508  5.00801808     -1.423558215   -4.434501461   2.673661454    0.7945470436   -5.012310312   -4.91273911    -0.6781519277  1203536.799    	-3.16972e+08	-3.16972e+08	-3.16972e+08
899      NO_ID      -0.9819968974  4.707116682    -0.9354280514  -2.191223545   -0.944190527   -2.267531593   0.0784133116   -4.660163653   5.12           4.587382712    -436304.2243   	-3.16972e+08	-3.16972e+08	-3.16972e+08
900      NO_ID      4.649709481    -1.180196556   2.927428885    3.793313083    0.452679634    -0.07522916155 0.4070662696   3.75620187     -5.030315034   0.61922032     -94029.01      	-3.16972e+08	-3.16972e+08	-3.16972e+08
901      NO_ID      0.5736114195   4.94715905     -1.34939264    -2.865372916   -0.6208751264  -1.599346691   -0.2686689081  -4.840725474   4.312261035    4.994315774    170615.773     	-3.16972e+08	-3.16972e+08	-3.16972e+08
902      NO_ID      3.352184794    -0.2420088455  3.558688636    4.245783267    2.680619981    -3.959915881   -3.677739055   -1.315858293   -5.12          -4.808428663   -13844.76747   	-3.16972e+08	-3.16972e+08	-3.16972e+08
903      NO_ID      -0.637942798   4.733301683    -1.827270057   -3.26806031    -1.36375988    -0.3552477206  -0.6932545481  -4.998351834   4.526428932    5.034076675    -240668.847    	-3.16972e+08	-3.16972e+08	-3.16972e+08
904      NO_ID      3.780575857    4.270665633    -3.87764577    3.387735072    3.635501207    -3.318111959   -5.12          3.093751138    4.657181073    -1.132645047   -3541.477145   	-3.16972e+08	-3.16972e+08	-3.16972e+08
905      NO_ID      -1.045841042   4.764367082    -0.8880225026  -1.696327474   0.0732558827   -1.628768652   -1.444475881   -4.832009509   4.942050305    4.909861442    -142295530.7   	-3.16972e+08	-3.16972e+08	-3.16972e+08
906      NO_ID      -5.12          -0.6761632995  -2.267825175   4.034817516    0.5825210121   2.418488404    -3.791249864   2.96950461     4.20099467     -0.06386254747 -257.221701    	-3.16972e+08	-3.16972e+08	-3.16972e+08
907      NO_ID      -0.4059519041  4.609637185    -0.6081833292  -2.01574859    -1.401604478   -1.387570427   -0.873658503   -4.387952884   4.35015442     4.582487185    74246023.11    	-3.16972e+08	-3.16972e+08	-3.16972e+08
908      NO_ID      -4.493071217   4.365535199    3.216436554    1.569390046    1.416365184    -3.693181666   -4.893263229   0.7456174798   4.041223535    -4.643488487   -74.365929     	-3.16972e+08	-3.16972e+08	-3.16972e+08
909      NO_ID      -1.00029705    5.046431482    -1.638555512   -2.403930668   -0.6630765159  -1.324145826   -0.8083321436  -4.947254807   4.7949383      3.512804422    -31338538.16   	-3.16972e+08	-3.16972e+08	-3.16972e+08
910      NO_ID      1.747204162    4.508500525    -2.995601682   -0.6976346887  -1.45323047    3.35445201     4.844494027    -3.975316318   4.109434082    -3.668257072   99125.87184    	-3.16972e+08	-3.16972e+08	-3.16972e+08
911      NO_ID      -1.586929433   4.669687068    -1.603933548   -2.410259124   -0.5874429185  -1.179146021   0.380574684    -4.951197035   4.785383336    4.829063776    -81593339.96   	-3.16972e+08	-3.16972e+08	-3.16972e+08
912      NO_ID      -1.789933564   3.429187352    4.381289765    -0.6683469414  -4.395605898   -1.833517154   4.318921681    5.085703368    0.2306692445   -2.215033972   133900.7437    	-3.16972e+08	-3.16972e+08	-3.16972e+08
913      NO_ID      -0.2404872859  4.132992181    -1.015491344   -2.530289705   -0.4694645761  -0.8844930318  -0.6755671331  -5.06212704    4.972280912    4.693268687    23813722.52    	-3.16972e+08	-3.16972e+08	-3.16972e+08
914      NO_ID      -0.2957182302  -3.726577702   -2.62196426    3.646794749    2.898766298    -4.49027077    4.90710406     3.214764197    0.7143610884   0.51855572     3234.137759    	-3.16972e+08	-3.16972e+08	-3.16972e+08
915      NO_ID      -5.12          0.292488991    -4.580515765   -3.787291967   0.8881787465   1.71322746     1.694112247    -2.279579784   -5.000496324   -4.707163662   -36.096389     	-3.16972e+08	-3.16972e+08	-3.16972e+08
916      NO_ID      -0.8640972389  4.152338976    -1.288837277   -2.61608243    -0.7737403708  -1.856907564   -1.628273553   -5.106618304   4.080460497    4.67206405     23808378.67    	-3.16972e+08	-3.16972e+08	-3.16972e+08
917      NO_ID      2.551258442    -3.292625669   -3.104698152   3.889582164    0.5697249021   -3.782152131   4.517020895    -5.104756856   4.323571426    5.073833557    0.041693       	-3.16972e+08	-3.16972e+08	-3.16972e+08
918      NO_ID      -1.073551931   4.699858116    -1.865898751   -3.072294137   -0.8909479759  -1.16955348    -0.07988900763 -4.951681158   3.541670998    4.776904111    -870233.2599   	-3.16972e+08	-3.16972e+08	-3.16972e+08
919      NO_ID      5.041797753    -4.777876847   -2.501069887   1.301152235    5.086203391    3.451388238    -2.609367476   3.90789204     -1.972343114   -4.248291536   5801.272636    	-3.16972e+08	-3.16972e+08	-3.16972e+08
920      NO_ID      -0.5200101703  4.972761517    -0.7460496992  -1.775964354   -0.2535471911  -1.774493909   -0.7748035941  -4.958428785   3.912755738    4.322041228    -62079.95145   	-3.16972e+08	-3.16972e+08	-3.16972e+08
921      NO_ID      -4.96681688    1.898237828    1.126632719    -4.983393857   -0.5218687301  4.914201083    4.578258208    -4.806226577   -3.955298753   2.410855491    -25259.59597   	-3.16972e+08	-3.16972e+08	-3.16972e+08
922      NO_ID      -1.044582398   4.793275597    -1.510215992   -2.170109627   -0.6990702575  -2.441219513   -0.4425235939  -4.535333243   3.589634224    4.96031516     -3299518.808   	-3.16972e+08	-3.16972e+08	-3.16972e+08
923      NO_ID      -4.768857282   4.230274087    5.104771904    3.398215799    4.725393276    1.773337002    2.65172994     0.5956523361   -0.06070657492 -1.751411595   -8773.74032    	-3.16972e+08	-3.16972e+08	-3.16972e+08
924      NO_ID      -0.2185134835  4.548637973    -1.388860805   -2.789668701   -1.688382205   -1.443008573   -1.235539479   -4.790350645   4.900382004    4.703774278    10421211.52    	-3.16972e+08	-3.16972e+08	-3.16972e+08
925      NO_ID      -3.913336589   -4.479208516   -1.696127659   0.4899199517   0.3849581631   -4.77415083    -2.162163358   -4.03170397    -0.8745945092  0.2212589918   78361.88528    	-3.16972e+08	-3.16972e+08	-3.16972e+08
926      NO_ID      -1.245438075   5.061028364    -2.08368506    -1.737156419   -0.9992181771  -1.590636798   -1.167827437   -4.994906958   4.869856959    4.918303183    -49190510.45   	-3.16972e+08	-3.16972e+08	-3.16972e+08
927      NO_ID      -4.663121433   4.735331961    0.731467801    1.643977815    -5.005998697   -4.820652365   2.708138186    0.6886556657   -3.516110716   -3.63528325    5204.923827    	-3.16972e+08	-3.16972e+08	-3.16972e+08
928      NO_ID      -0.8471239213  5.029960545    -1.306335104   -3.173728491   -1.161855512   -1.46030184    -1.278461629   -4.964576694   4.202622951    3.986019878    1509369.711    	-3.16972e+08	-3.16972e+08	-3.16972e+08
929      NO_ID      5.119969972    5.100425884    -1.541291873   -4.462015524   3.834588119    -3.925864441   1.92885799     3.166196455    -4.872682471   -4.959196358   114221.565     	-3.16972e+08	-3.16972e+08	-3.16972e+08
930      NO_ID      -0.3672807291  4.627590271    -1.548385114   -2.862326547   -0.1232004384  -1.826975334   0.05133982167  -4.717065615   5.03168575     4.905078153    -8233.958957   	-3.16972e+08	-3.16972e+08	-3.16972e+08
931      NO_ID      4.686344057    5.089055897    -5.12          3.634074554    2.406863786    -0.9731372152  -2.518625947   -4.077417396   5.089627664    1.941837984    215528.0235    	-3.16972e+08	-3.16972e+08	-3.16972e+08
932      NO_ID      -0.5243977655  5.078135929    -1.463678001   -1.953357259   -1.208065693   -2.732762263   -1.562688799   -4.82098576    4.570411204    4.828562881    -2620496.976   	-3.16972e+08	-3.16972e+08	-3.16972e+08
933      NO_ID      1.955174891    3.510570952    -4.422049778   -1.652609718   0.06722061669  4.944751394    4.400946935    -4.0542885     -4.859996553   2.600029852    6145.62314     	-3.16972e+08	-3.16972e+08	-3.16972e+08
934      NO_ID      -1.286201396   5.12           -1.553859232   -2.803877421   -0.4489253931  -1.641430864   -0.6922842814  -4.211769729   5.033564333    4.944523676    -503492.4475   	-3.16972e+08	-3.16972e+08	-3.16972e+08
935      NO_ID      3.979937176    -4.995112007   2.456543996    -0.9137743182  -1.081633403   -1.272752702   -4.853388821   5.12           2.508158158    4.994564218    20962.32197    	-3.16972e+08	-3.16972e+08	-3.16972e+08
936      NO_ID      -0.791519878   4.860103685    -1.909115299   -3.313951277   -1.318309764   -2.290840014   -0.9261018398  -5.021525846   4.963060974    5.033185289    -1453178.532   	-3.16972e+08	-3.16972e+08	-3.16972e+08
937      NO_ID      5.077326571    0.1867555225   4.104198752    -3.517168312   3.145713071    -4.037579526   3.936528777    4.117343071    -4.006417192   -2.787393028   -8233.88518    	-3.16972e+08	-3.16972e+08	-3.16972e+08
938      NO_ID      -1.481288765   4.965139246    -1.160295682   -1.833349838   -0.8592614489  -1.071104992   -0.7420475102  -5.04784809    3.689819407    5.12           -13907694.2    	-3.16972e+08	-3.16972e+08	-3.16972e+08
939      NO_ID      -5.12          3.873571144    -1.557474025   -4.849741408   3.898926914    -2.080902241   -4.490559831   -0.5961459365  -4.773707177   -0.2525239464  -215080.4428   	-3.16972e+08	-3.16972e+08	-3.16972e+08
940      NO_ID      -0.4653581019  4.550557894    -1.063217231   -2.169061235   -1.372924197   -1.457468228   0.08811104226  -5.117252914   3.664680555    4.759125598    139697.915     	-3.16972e+08	-3.16972e+08	-3.16972e+08
941      NO_ID      -1.262323861   -0.8723337953  4.606570916    3.690593525    1.060205253    -3.519083527   0.4159184209   5.042399543    -2.450296288   -4.925139325   -582904.3529   	-3.16972e+08	-3.16972e+08	-3.16972e+08
942      NO_ID      -0.9205716924  5.018711948    -1.185665694   -3.163836656   -0.6279705376  -1.352388376   -0.0666196867  -4.842473169   4.320296042    3.991415332    306536.512     	-3.16972e+08	-3.16972e+08	-3.16972e+08
943      NO_ID      4.30959661     0.9022740236   5.099772403    -4.497319213   -4.101600089   -1.535198131   4.802807667    1.95473442     2.823429711    4.69654253     2386160.356    	-3.16972e+08	-3.16972e+08	-3.16972e+08
944      NO_ID      0.03264149795  4.949487686    -1.886777798   -1.946273124   -0.5180417588  -2.135640303   -0.6173709009  -4.969031018   3.79218068     4.91843797     19184704.14    	-3.16972e+08	-3.16972e+08	-3.16972e+08
945      NO_ID      3.623096543    0.6126965904   -1.304902898   -4.824492773   -4.797522191   4.24619656     -1.199251187   -2.611846214   -0.558331758   -4.74242241    -12707.8509    	-3.16972e+08	-3.16972e+08	-3.16972e+08
946      NO_ID      -0.6951198784  5.041755021    -2.081578182   -2.855558363   -0.4752693845  -1.507017336   -1.460662619   -4.630863578   4.615939878    4.710343052    14835121.68    	-3.16972e+08	-3.16972e+08	-3.16972e+08
947      NO_ID      4.969652174    0.7254341585   4.819127754    -3.232146295   -2.361988678   -2.144518098   -3.393157638   -0.940521435   -0.6974613339  -4.015191217   -2127053.301   	-3.16972e+08	-3.16972e+08	-3.16972e+08
948      NO_ID      -0.6365263655  5.022584838    -0.9401219536  -3.330426038   -1.088700435   -1.674307508   -1.00423067    -4.518483942   4.382500806    5.12           -3482790.813   	-3.16972e+08	-3.16972e+08	-3.16972e+08
