FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
89	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
90	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
91	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
92	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
93	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
94	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
95	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
96	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
97	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
98	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3967210.0	-3967210.0	-4607430.0
